fpr,tpr
0.005424321959755031,0.6748906386701662
0.005424321959755031,0.6752405949256343
0.005424321959755031,0.6757655293088364
0.005424321959755031,0.6762904636920385
0.0055993000874890635,0.6762904636920385
0.0055993000874890635,0.6796150481189851
0.005774278215223097,0.6796150481189851
0.005774278215223097,0.6797900262467191
0.005774278215223097,0.6803149606299213
0.005774278215223097,0.6817147856517936
0.0059492563429571306,0.6817147856517936
0.0059492563429571306,0.6832895888013998
0.006124234470691163,0.6832895888013998
0.006124234470691163,0.6846894138232721
0.006299212598425197,0.6846894138232721
0.006299212598425197,0.6867891513560805
0.00647419072615923,0.6867891513560805
0.00647419072615923,0.6885389326334208
0.00647419072615923,0.6888888888888889
0.00647419072615923,0.6906386701662293
0.006649168853893263,0.6906386701662293
0.006649168853893263,0.694313210848644
0.0068241469816272965,0.694313210848644
0.0068241469816272965,0.6988626421697288
0.00699912510936133,0.6988626421697288
0.00699912510936133,0.6992125984251969
0.007174103237095363,0.6992125984251969
0.007174103237095363,0.6997375328083989
0.007349081364829396,0.6997375328083989
0.007349081364829396,0.7032370953630797
0.00752405949256343,0.7032370953630797
0.00752405949256343,0.7063867016622922
0.00752405949256343,0.7067366579177603
0.00752405949256343,0.7077865266841645
0.007699037620297462,0.7077865266841645
0.007699037620297462,0.7079615048118986
0.008048993875765529,0.7079615048118986
0.008048993875765529,0.7088363954505686
0.008223972003499563,0.7088363954505686
0.008223972003499563,0.710236220472441
0.008398950131233596,0.710236220472441
0.008398950131233596,0.7111111111111111
0.008573928258967628,0.7111111111111111
0.008573928258967628,0.7112860892388452
0.008748906386701663,0.7116360454943133
0.008923884514435695,0.7118110236220473
0.008923884514435695,0.7133858267716535
0.008923884514435695,0.7137357830271216
0.008923884514435695,0.7144356955380577
0.008923884514435695,0.7147856517935258
0.008923884514435695,0.715660542432196
0.009098862642169728,0.715660542432196
0.009098862642169728,0.7161854768153981
0.009273840769903762,0.7161854768153981
0.009273840769903762,0.7200349956255468
0.009273840769903762,0.7203849518810149
0.009273840769903762,0.7219597550306212
0.009448818897637795,0.7219597550306212
0.009448818897637795,0.7223097112860892
0.009623797025371828,0.7223097112860892
0.009623797025371828,0.7226596675415573
0.009798775153105862,0.7226596675415573
0.009798775153105862,0.7238845144356956
0.009798775153105862,0.7242344706911636
0.009798775153105862,0.7245844269466317
0.009973753280839895,0.7252843394575678
0.009973753280839895,0.7273840769903762
0.010148731408573928,0.7273840769903762
0.010148731408573928,0.7279090113735783
0.010323709536307962,0.7280839895013124
0.010323709536307962,0.7284339457567804
0.010498687664041995,0.7284339457567804
0.010498687664041995,0.7300087489063867
0.010673665791776027,0.7300087489063867
0.010673665791776027,0.7328083989501313
0.010673665791776027,0.7331583552055994
0.010673665791776027,0.7363079615048119
0.010848643919510062,0.7363079615048119
0.010848643919510062,0.7447069116360455
0.011023622047244094,0.7447069116360455
0.011023622047244094,0.7490813648293964
0.011198600174978127,0.7490813648293964
0.011198600174978127,0.7510061242344707
0.011373578302712161,0.7510061242344707
0.011373578302712161,0.7580052493438321
0.011548556430446194,0.7587051618547681
0.011548556430446194,0.7590551181102362
0.011723534558180227,0.7590551181102362
0.011723534558180227,0.7604549431321085
0.011723534558180227,0.7609798775153106
0.011723534558180227,0.7613298337707787
0.011723534558180227,0.7637795275590551
0.011723534558180227,0.7641294838145232
0.011723534558180227,0.7646544181977253
0.011898512685914261,0.7646544181977253
0.011898512685914261,0.7679790026246719
0.012073490813648294,0.768678915135608
0.012073490813648294,0.7688538932633421
0.012248468941382326,0.7688538932633421
0.012248468941382326,0.7690288713910761
0.01242344706911636,0.7690288713910761
0.01242344706911636,0.7699037620297463
0.012598425196850394,0.7699037620297463
0.012598425196850394,0.7709536307961505
0.012773403324584426,0.7709536307961505
0.012773403324584426,0.7711286089238845
0.01294838145231846,0.7711286089238845
0.01294838145231846,0.7721784776902887
0.013123359580052493,0.7721784776902887
0.013123359580052493,0.773403324584427
0.013298337707786526,0.773403324584427
0.013298337707786526,0.7758530183727034
0.013298337707786526,0.7762029746281714
0.01347331583552056,0.7762029746281714
0.01347331583552056,0.7763779527559055
0.013648293963254593,0.7763779527559055
0.013648293963254593,0.7774278215223097
0.013648293963254593,0.7777777777777778
0.013648293963254593,0.7816272965879265
0.013823272090988626,0.7816272965879265
0.013823272090988626,0.7835520559930009
0.01399825021872266,0.7835520559930009
0.01399825021872266,0.7854768153980752
0.014173228346456693,0.7854768153980752
0.014173228346456693,0.7863517060367454
0.014348206474190725,0.7863517060367454
0.014348206474190725,0.7891513560804899
0.01452318460192476,0.7891513560804899
0.01452318460192476,0.7900262467191601
0.014698162729658792,0.7903762029746282
0.014873140857392825,0.7903762029746282
0.014873140857392825,0.7940507436570429
0.014873140857392825,0.7944006999125109
0.014873140857392825,0.7966754155730533
0.01504811898512686,0.7966754155730533
0.01504811898512686,0.7970253718285214
0.015223097112860892,0.7970253718285214
0.015223097112860892,0.800524934383202
0.015398075240594925,0.800524934383202
0.015398075240594925,0.8040244969378828
0.01557305336832896,0.8040244969378828
0.01557305336832896,0.8068241469816273
0.015748031496062992,0.8068241469816273
0.015748031496062992,0.8073490813648294
0.015923009623797026,0.8073490813648294
0.015923009623797026,0.8090988626421697
0.016097987751531057,0.8094488188976378
0.016097987751531057,0.8096237970253718
0.01627296587926509,0.8096237970253718
0.01627296587926509,0.8097987751531058
0.016447944006999126,0.8097987751531058
0.016447944006999126,0.8110236220472441
0.016447944006999126,0.8113735783027122
0.016447944006999126,0.8122484689413824
0.01679790026246719,0.8122484689413824
0.01679790026246719,0.8150481189851269
0.016972878390201226,0.8150481189851269
0.016972878390201226,0.8173228346456692
0.017147856517935257,0.8173228346456692
0.017147856517935257,0.8174978127734033
0.01732283464566929,0.8174978127734033
0.01732283464566929,0.8197725284339458
0.017672790901137356,0.8197725284339458
0.017672790901137356,0.8199475065616798
0.01784776902887139,0.8199475065616798
0.01784776902887139,0.820647419072616
0.01784776902887139,0.820997375328084
0.01784776902887139,0.8220472440944881
0.018022747156605425,0.8222222222222222
0.018022747156605425,0.8223972003499562
0.018197725284339456,0.8225721784776903
0.018197725284339456,0.8232720909886264
0.01837270341207349,0.8232720909886264
0.01837270341207349,0.8241469816272966
0.01837270341207349,0.8244969378827647
0.018547681539807525,0.8246719160104987
0.018547681539807525,0.8253718285214349
0.018722659667541556,0.8253718285214349
0.018722659667541556,0.826421697287839
0.01889763779527559,0.826421697287839
0.01889763779527559,0.8274715660542432
0.019072615923009625,0.8274715660542432
0.019072615923009625,0.8281714785651794
0.019247594050743656,0.8281714785651794
0.019247594050743656,0.8283464566929134
0.01942257217847769,0.8283464566929134
0.01942257217847769,0.8286964129483815
0.019597550306211724,0.8286964129483815
0.019597550306211724,0.8325459317585302
0.019772528433945755,0.8325459317585302
0.019772528433945755,0.8328958880139983
0.01994750656167979,0.8330708661417323
0.01994750656167979,0.8346456692913385
0.020122484689413824,0.8346456692913385
0.020122484689413824,0.8370953630796151
0.020122484689413824,0.8374453193350831
0.020122484689413824,0.8381452318460193
0.020297462817147855,0.8381452318460193
0.020297462817147855,0.8383202099737532
0.02047244094488189,0.8383202099737532
0.02047244094488189,0.8391951006124234
0.020647419072615924,0.8391951006124234
0.020647419072615924,0.8404199475065617
0.020822397200349955,0.8405949256342957
0.020822397200349955,0.8407699037620298
0.02099737532808399,0.8407699037620298
0.02099737532808399,0.8414698162729659
0.021172353455818024,0.8416447944007
0.021172353455818024,0.841994750656168
0.021347331583552055,0.841994750656168
0.021347331583552055,0.8433945756780402
0.02152230971128609,0.8435695538057743
0.02152230971128609,0.8439195100612423
0.021697287839020123,0.8439195100612423
0.021697287839020123,0.8442694663167104
0.021872265966754154,0.8442694663167104
0.021872265966754154,0.8444444444444444
0.02204724409448819,0.8444444444444444
0.02204724409448819,0.8451443569553806
0.022222222222222223,0.8451443569553806
0.022222222222222223,0.8456692913385827
0.022397200349956254,0.8456692913385827
0.022397200349956254,0.8460192475940508
0.02257217847769029,0.8460192475940508
0.02257217847769029,0.8470691163604549
0.022747156605424323,0.8470691163604549
0.022747156605424323,0.8488188976377953
0.023097112860892388,0.8488188976377953
0.023097112860892388,0.8495188101487314
0.023272090988626423,0.8495188101487314
0.023272090988626423,0.8496937882764655
0.023447069116360453,0.8496937882764655
0.023447069116360453,0.8502187226596676
0.023622047244094488,0.8502187226596676
0.023622047244094488,0.8510936132983377
0.023622047244094488,0.8514435695538057
0.023622047244094488,0.8516185476815398
0.023797025371828522,0.8516185476815398
0.023797025371828522,0.852668416447944
0.023972003499562553,0.852843394575678
0.023972003499562553,0.8530183727034121
0.024146981627296588,0.8531933508311461
0.024146981627296588,0.8540682414698163
0.024321959755030622,0.8540682414698163
0.024321959755030622,0.8545931758530184
0.024496937882764653,0.8549431321084865
0.024496937882764653,0.8561679790026246
0.024671916010498687,0.8565179352580927
0.024671916010498687,0.8580927384076991
0.025021872265966753,0.8580927384076991
0.025021872265966753,0.8589676290463693
0.025196850393700787,0.8589676290463693
0.025196850393700787,0.8594925634295713
0.02537182852143482,0.8594925634295713
0.02537182852143482,0.8596675415573053
0.025546806649168852,0.8596675415573053
0.025546806649168852,0.8601924759405074
0.02589676290463692,0.8601924759405074
0.02589676290463692,0.8612423447069116
0.026071741032370952,0.8612423447069116
0.026071741032370952,0.863167104111986
0.026246719160104987,0.863167104111986
0.026246719160104987,0.863692038495188
0.026246719160104987,0.8640419947506561
0.026246719160104987,0.8647419072615923
0.026596675415573052,0.8647419072615923
0.026596675415573052,0.8650918635170604
0.026771653543307086,0.8650918635170604
0.026771653543307086,0.8656167979002625
0.02694663167104112,0.8656167979002625
0.02694663167104112,0.8664916885389327
0.02712160979877515,0.8664916885389327
0.02712160979877515,0.8670166229221348
0.027296587926509186,0.8670166229221348
0.027296587926509186,0.868766404199475
0.02747156605424322,0.868766404199475
0.02747156605424322,0.8691163604549431
0.02764654418197725,0.8692913385826772
0.02764654418197725,0.8694663167104112
0.027821522309711286,0.8694663167104112
0.027821522309711286,0.8696412948381452
0.02799650043744532,0.8696412948381452
0.02799650043744532,0.8698162729658793
0.02817147856517935,0.8698162729658793
0.02817147856517935,0.8699912510936133
0.02852143482064742,0.8699912510936133
0.02852143482064742,0.8705161854768154
0.02904636920384952,0.8708661417322835
0.02904636920384952,0.8710411198600175
0.02922134733158355,0.8710411198600175
0.02922134733158355,0.8719160104986876
0.029396325459317585,0.8719160104986876
0.029396325459317585,0.8724409448818897
0.02957130358705162,0.8724409448818897
0.02957130358705162,0.8731408573928259
0.029921259842519685,0.873665791776028
0.03009623797025372,0.873665791776028
0.03009623797025372,0.8740157480314961
0.03027121609798775,0.8740157480314961
0.03027121609798775,0.8741907261592301
0.030446194225721784,0.8741907261592301
0.030446194225721784,0.8743657042869641
0.03079615048118985,0.8743657042869641
0.03079615048118985,0.8754155730533684
0.030971128608923884,0.8755905511811024
0.030971128608923884,0.8757655293088364
0.03114610673665792,0.8757655293088364
0.03114610673665792,0.8762904636920384
0.03132108486439195,0.8762904636920384
0.031496062992125984,0.8764654418197725
0.031496062992125984,0.8773403324584427
0.031671041119860015,0.8773403324584427
0.031671041119860015,0.8778652668416448
0.03184601924759405,0.8780402449693788
0.03184601924759405,0.878740157480315
0.032195975503062114,0.878740157480315
0.032195975503062114,0.879090113735783
0.03237095363079615,0.879090113735783
0.03237095363079615,0.8801399825021873
0.03254593175853018,0.8801399825021873
0.03254593175853018,0.8808398950131233
0.032720909886264214,0.8808398950131233
0.032720909886264214,0.8815398075240595
0.03289588801399825,0.8815398075240595
0.03289588801399825,0.8817147856517935
0.03307086614173228,0.8817147856517935
0.03342082239720035,0.8818897637795275
0.03359580052493438,0.8818897637795275
0.03359580052493438,0.8825896762904637
0.033770778652668414,0.8825896762904637
0.033770778652668414,0.8829396325459318
0.03394575678040245,0.8829396325459318
0.03394575678040245,0.8843394575678041
0.03412073490813648,0.884689413823272
0.03412073490813648,0.8860892388451443
0.03429571303587051,0.8860892388451443
0.03429571303587051,0.8864391951006124
0.03447069116360455,0.8864391951006124
0.03447069116360455,0.8874890638670166
0.03464566929133858,0.8878390201224847
0.03482064741907261,0.8878390201224847
0.03482064741907261,0.8880139982502188
0.03499562554680665,0.8880139982502188
0.03499562554680665,0.8885389326334209
0.03517060367454068,0.8885389326334209
0.03517060367454068,0.8887139107611548
0.03534558180227471,0.8887139107611548
0.03534558180227471,0.8890638670166229
0.03552055993000875,0.8890638670166229
0.03552055993000875,0.889588801399825
0.03569553805774278,0.889588801399825
0.03569553805774278,0.8899387576552931
0.03587051618547681,0.8899387576552931
0.03587051618547681,0.8909886264216973
0.03587051618547681,0.8913385826771654
0.03604549431321085,0.8913385826771654
0.03604549431321085,0.8918635170603675
0.03622047244094488,0.8920384951881015
0.03639545056867891,0.8920384951881015
0.03639545056867891,0.8922134733158356
0.03657042869641295,0.8922134733158356
0.03657042869641295,0.8923884514435696
0.03674540682414698,0.8923884514435696
0.03674540682414698,0.8925634295713036
0.03709536307961505,0.8925634295713036
0.03709536307961505,0.8929133858267716
0.03727034120734908,0.8930883639545056
0.03744531933508311,0.8936132983377078
0.03744531933508311,0.8937882764654418
0.03762029746281715,0.8937882764654418
0.03762029746281715,0.8941382327209099
0.03779527559055118,0.8941382327209099
0.03779527559055118,0.8943132108486439
0.03797025371828521,0.8943132108486439
0.03797025371828521,0.894663167104112
0.03814523184601925,0.894663167104112
0.03814523184601925,0.8951881014873141
0.03832020997375328,0.8951881014873141
0.03832020997375328,0.8955380577427822
0.03832020997375328,0.8958880139982502
0.03849518810148731,0.8958880139982502
0.03849518810148731,0.8964129483814524
0.03867016622922135,0.8965879265091864
0.03902012248468941,0.8965879265091864
0.03902012248468941,0.8971128608923884
0.03919510061242345,0.8971128608923884
0.03919510061242345,0.8974628171478565
0.03937007874015748,0.8974628171478565
0.03937007874015748,0.8976377952755905
0.03972003499562555,0.8976377952755905
0.03989501312335958,0.8978127734033245
0.03989501312335958,0.8983377077865267
0.04006999125109361,0.8983377077865267
0.04006999125109361,0.8988626421697288
0.04041994750656168,0.8988626421697288
0.04041994750656168,0.8992125984251969
0.04094488188976378,0.8992125984251969
0.04094488188976378,0.899737532808399
0.04111986001749781,0.899737532808399
0.04111986001749781,0.9006124234470692
0.04129483814523185,0.9006124234470692
0.04129483814523185,0.9009623797025372
0.04146981627296588,0.9009623797025372
0.04146981627296588,0.9011373578302713
0.04164479440069991,0.9011373578302713
0.04164479440069991,0.9023622047244094
0.04181977252843395,0.9023622047244094
0.04181977252843395,0.9025371828521435
0.04199475065616798,0.9025371828521435
0.04199475065616798,0.9027121609798775
0.04216972878390201,0.9027121609798775
0.04234470691163605,0.9028871391076115
0.04234470691163605,0.9030621172353456
0.04251968503937008,0.9030621172353456
0.04251968503937008,0.9039370078740158
0.04269466316710411,0.9039370078740158
0.04269466316710411,0.9041119860017498
0.04286964129483815,0.9042869641294838
0.04304461942257218,0.9042869641294838
0.04304461942257218,0.904811898512686
0.04339457567804025,0.904811898512686
0.04339457567804025,0.9053368328958881
0.04356955380577428,0.9053368328958881
0.04356955380577428,0.905686789151356
0.04374453193350831,0.905686789151356
0.04374453193350831,0.9058617672790901
0.04426946631671041,0.9058617672790901
0.04426946631671041,0.9060367454068241
0.044444444444444446,0.9062117235345581
0.04461942257217848,0.9062117235345581
0.04461942257217848,0.9063867016622922
0.04479440069991251,0.9065616797900262
0.04479440069991251,0.9067366579177603
